title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Love U... Mr. Kalakaar!,2011,90.0,All (G),,https://img.reelgood.com/content/movie/943e8e27-f1f0-46ea-8d3c-a6f54aec668a/poster-780.jpg,"Drama, Romance, Family",,5.4,,"Tusshar Kapoor plays Sahil, an artist who draws cartoons. He falls in love with Amrita Rao, the daughter of a businessman, for whom Tusshar had deigned a mascot. The story moves on and both fall in love. But since her father hates artists, therefore, he decides she will not marry him.","{""reelgood"": ""love-u-mr-kalakaar-2011"", ""amazon"": ""B07MB4DH6J""}"
Love v. Kentucky,2017,88.0,16+,,https://img.reelgood.com/content/movie/b1aa8ae4-bbd9-4160-96a8-d097a94b7033/poster-780.jpg,Documentary,,6.1,,"An intimate account of how two Kentucky attorneys with no background in civil rights navigate their passionate opponents, wrangle their reluctant allies, and convince the U.S. Supreme court to rewrite our nation's definition of marriage.","{""reelgood"": ""love-v-kentucky-2017"", ""amazon"": ""B01N6HUA39""}"
Love Won't Let Me Wait,2016,99.0,,,https://img.reelgood.com/content/movie/94be0f71-5119-4fa2-91c8-96583039848a/poster-780.jpg,Romance,,3.3,,"Roger (Lamman Rucker) is an undeniably charismatic playboy with ill intentions. He manages to date three sisters, Ashley, Michelle and Eadie, all while convincing their unsuspecting mother (Vivica A. Fox) that he is a good guy.","{""reelgood"": ""love-wont-let-me-wait-2016"", ""amazon"": ""B07JLCM34B""}"
"Love, Wrinkle-free",2012,90.0,,,https://img.reelgood.com/content/movie/8e28d35b-bd91-40a3-8b2e-4bc8fc394246/poster-780.jpg,"Comedy, Drama",,6.4,,"""Love, Wrinkle-free"" is a slice of life romantic comedy about a dysfunctional family who live in the Calangute area of Goa. Set in the Roman Catholic world of Goa, ""Love, Wrinkle-free"" takes a light-hearted look at the obsession of today's society on 'looks' and 'youth' - a universally recognizable theme that should find resonance across the world.","{""reelgood"": ""love-wrinkle-free-2017"", ""amazon"": ""B07L37DTCP""}"
Love You... Love You Not...,2015,95.0,,Indonesia,https://img.reelgood.com/content/movie/768558c6-269b-464d-948f-fac400a2ba45/poster-780.jpg,"Drama, Comedy, Romance",Teacher,5.2,,"A romantic comedy about Amira, an English tutor, and Juki, a hot-tempered Betawi guy. It begins when Suchin, a Thailand girl who is also Juki girlfriend, asks Amira, her English tutor, to tell Juki that they brakes up because she gets a job in America. During this time she and Juki communicate through gestures.  When Amira tells Suchin message, Juki does not accept it and forces Amira to teach him English, to follow Suchin. For fear of Juki, Amira tutors him privately. At the same time, another guy, Taufan, is approaching Amira.","{""reelgood"": ""love-you-love-you-not-2015"", ""netflix"": ""81037985""}"
Loving,2017,105.0,,,https://img.reelgood.com/content/movie/bb57e52c-c495-4460-9c1d-2818855a3e91/poster-780.jpg,"Drama, Romance, Thriller",,5.3,,"Laura and Carlos love each other as if every day was the last, and perhaps that first love intensity is what will tear them apart a year later.","{""reelgood"": ""loving-2017"", ""netflix"": ""80113589""}"
Loving Annabelle,2006,77.0,,America,https://img.reelgood.com/content/movie/eaba937b-b961-4d64-b73a-062a9608a704/poster-780.jpg,"Drama, LGBTQ, Romance","Friendship, Female Director, Teacher, Feel-good",6.3,,"Annabelle is the wise-beyond-her-years newcomer to an exclusive Catholic girls school. Having been expelled from her first two schools she's bound to stir some trouble. Sparks fly though when sexual chemistry appears between her and the Head of her dorm and English teacher, Simone Bradley. Annabelle pursues her relentlessly and until the end the older woman manages to avoid the law.","{""reelgood"": ""loving-annabelle-2006"", ""netflix"": ""70057519""}"
Loving Evangeline,2001,95.0,,,https://img.reelgood.com/content/movie/139a3a11-2bca-45ec-a534-0f7056e22100/poster-780.jpg,"Drama, Romance",,4.8,,"Robert Cannon manager for a large computer company, hit by one disaster after another - his brother's death and at the same time an important contract end up at his worst competitor. In the hunt for the leak he directs suspicion of beautiful Evie Shaw, but as he gets closer to her Robert realizes that he must choose between revealing Evie, or revealing his own feelings for her.","{""reelgood"": ""loving-evangeline-2001"", ""amazon"": ""B073ZQ8B8L""}"
Loving is Losing,2019,91.0,,,https://img.reelgood.com/content/movie/d44b1aa8-1707-4011-b617-b17bfb6c2d1d/poster-780.jpg,,,5.6,,"When a newly single photographer is forced to work with a longtime rival, the battle of their egos turns into a chance for love.","{""reelgood"": ""loving-is-losing-2019"", ""netflix"": ""80992501""}"
Loving Pablo,2017,123.0,18+ (R),Bulgaria,https://img.reelgood.com/content/movie/afaeb261-9fdc-457f-9e15-91eda3639e94/poster-780.jpg,"Crime, Drama, Action & Adventure, Biography","Based on Books, Drug, Adaptation, Based On True Story",6.3,31%,The film chronicles the rise and fall of the world's most feared drug lord Pablo Escobar and his volatile love affair with Colombia's most famous journalist Virginia Vallejo throughout a reign of terror that tore a country apart.,"{""reelgood"": ""escobar-2017"", ""amazon"": ""B07D9WFS7M""}"
Loving the Bad Man,2012,118.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/de7c50fa-e1fa-498f-b637-2b09339f1ba3/poster-780.jpg,"Drama, Crime, Romance",Religion,4.3,,"This story focuses primarily on Julie Thompson (Christine Kelly), a young conservative Christian woman, who is truly tested by God and gives birth to a child conceived in rape. This decision leads her on a journey that forces her to explore and redefine her relationships with God, her family, friends and even her rapist Mike Connor (Arturo Fernandez), as she struggles to forgive the man who violated her by boldly visiting him in prison and forging an unlikely bond.","{""reelgood"": ""loving-the-bad-man-2012"", ""amazon"": ""B008JAGSAY""}"
Loving Vincent,2017,95.0,13+ (PG-13),,https://img.reelgood.com/content/movie/e328ec26-7a09-4beb-9f68-da29d4d15e93/poster-780.jpg,"Animation, Biography, Crime, Drama, Mystery, Thriller",,7.8,85%,"The film brings the paintings of Vincent van Gogh to life to tell his remarkable story. Every one of the 65,000 frames of the film is an oil-painting hand-painted by 125 professional oil-painters who travelled from all across the world to the Loving Vincent studios in Poland and Greece to be a part of the production. As remarkable as Vincent’s brilliant paintings are his passionate and ill-fated life and mysterious death.","{""reelgood"": ""loving-vincent-2017"", ""hulu"": ""loving-vincent-f02944b8-42d0-4936-b684-349a4929d8f3""}"
Loving You,1995,84.0,,Hong Kong,https://img.reelgood.com/content/movie/6f9ee7ec-348d-4664-a0dc-cdde4695d205/poster-780.jpg,"Action & Adventure, Crime, Drama, Thriller","Police, Medical",6.5,,A Hong Kong detective has a change of heart after taking a bullet in the head.,"{""reelgood"": ""loving-you-1995"", ""netflix"": ""80997789"", ""amazon"": ""B079P5QXZL""}"
Lovin' Molly,1974,98.0,18+ (R),,https://img.reelgood.com/content/movie/f34f2b7e-91d5-47a1-93ba-031a4fc2a53f/poster-780.jpg,"Drama, Romance","Based on Books, Friendship, Adaptation",5.7,,"Spanning nearly 40 years from 1925 to 1964, two Texas farm boys; straight-arrow Gid and laid-back Johnny fight over the affections of the beautiful and headstrong Molly Taylor, who consistently refuses to marry either of them.","{""reelgood"": ""lovin-molly-1974"", ""amazon"": ""B000NU2TH4""}"
Low and Behold,2007,96.0,,,https://img.reelgood.com/content/movie/24097cf8-9d97-4d3d-aa11-a9c0d94b0dfa/poster-780.jpg,Drama,,7.5,,"TURNER STULL(Barlow Jacobs), an uninspired young man, trying to figure out what he wants to do with his life, arrives in hurricane-ravaged New Orleans to work as an insurance claims adjuster. Greeted by his UNCLE STULLY(Robert Longstreet) a seasoned claim adjuster, and an ambitious group of adjusters, he is quickly immersed into the routine: move fast, don't get emotionally involved, and make a lot of money. But Turner, not prepared to deal with people who have lost everything, is totally overwhelmed. Turner's lack of experience and uncertainty only makes things worse. In a moment of crisis, Turner agrees to help NIXON(Eddie Rouse), a local man, find his lost dog. In exchange for Turner helping look for the lost dog, Nixon lends a hand with Turner's insurance claim's. Turner and Nixon begin to navigate their way through the storm-ravaged city, a journey that will change Turner's life.","{""reelgood"": ""low-and-behold-2007"", ""amazon"": ""B0142KKWGA""}"
Low Down,2014,119.0,18+ (R),America,https://img.reelgood.com/content/movie/8cc63120-9c8b-406c-8f6f-ba6dfe2ab8ae/poster-780.jpg,"Biography, Drama","Music, Drug",6.1,50%,The daughter of jazz pianist Joe Albany witnesses her beloved father's struggle -- and failure -- to kick his heroin habit.,"{""reelgood"": ""low-down-2014"", ""amazon"": ""B00ST1O95E"", ""hulu"": ""low-down-1ebecafc-b493-4a93-a139-00bd5184d6c3""}"
Lowlife,2017,98.0,,America,https://img.reelgood.com/content/movie/56ced9bf-88c7-433b-a2c3-14e8a5686037/poster-780.jpg,"Comedy, Crime, Drama, Mystery, Thriller, Horror",Mature,6.2,91%,"The sordid lives of an addict, an ex-con, and a luchador collide when an organ harvesting caper goes very, very wrong.","{""reelgood"": ""lowlife-2017"", ""hulu"": ""lowlife-aa89a471-367b-4858-a334-7c900afd40a9""}"
Lowlife,2012,99.0,,,https://img.reelgood.com/content/movie/23457ca3-0894-4260-b223-6b827d1f0e14/poster-780.jpg,"Drama, Fantasy, Mystery",,7.2,,A lonely musician's descent into the shadowy world of a living drug leads to a mysterious island where a battle of body and soul is waged.,"{""reelgood"": ""lowlife-2012"", ""amazon"": ""B07CNGRRCG""}"
Low Life,2012,120.0,,France,https://img.reelgood.com/content/movie/147687bc-e53c-4433-9624-e114b5433e3d/poster-780.jpg,Drama,Political,5.6,,"Une communauté de jeunes gens s'organise. Une nuit ils s'opposent à la police venue évacuer un squat d'Africains. Carmen fait la rencontre de Hussain, jeune poète afghan. Fous amoureux, les amants ne se quittent plus. Mais une malédiction plane dans la ville, des papiers portent la mort, des corps tombent. Paniquée à l'idée qu'il se fasse arrêter, Carmen lui interdit de sortir et s'enferme avec lui. Peu à peu, Hussain a le sentiment qu'elle le surveille…","{""reelgood"": ""low-life-2012"", ""amazon"": ""B07NJ9GDT5""}"
Lowriders vs Zombies from Space,2018,90.0,,,https://img.reelgood.com/content/movie/0cab894d-087a-4a2d-adc1-401d340e5df4/poster-780.jpg,"Comedy, Horror, Science-Fiction",,4.2,,"Lowriders vs. Zombies from Space is a comedic Sci-Fi/Horror film set in the city of San Antonio, TX. It is in the style of the classical 80s-90s ""B"" low budget movies of that era with a modern take. The story follows a group of friends and lowriders throughout the day as they prepare to go to a dance that night. During the dance a strange alien substance is introduced and infects several people turning them into alien zombies. After that all hell breaks loose inside and outside of the dance hall. Lowriders must survive the vicious attack of these alien zombies using their resources, the cars.","{""reelgood"": ""lowriders-vs-zombies-from-space-2018"", ""amazon"": ""B07HCZFJ58""}"
"LSD: Love, Sex aur Dhokha",2010,108.0,13+ (PG-13),,https://img.reelgood.com/content/movie/69a7768e-29de-4c73-a2d7-bf6130f8d558/poster-780.jpg,"Comedy, Crime, Drama, Romance",,7.1,,"A video camcorder, a store security camera, and concealed cameras candidly expose lives in three loosely linked tales.","{""reelgood"": ""lsd-love-sex-aur-dhokha-2010"", ""netflix"": ""70149579""}"
Lucas Brothers: On Drugs,2017,49.0,,,https://img.reelgood.com/content/movie/cc978842-0fbb-4ad0-9fcb-5fe0594aee99/poster-780.jpg,"Comedy, Stand-up & Talk",,5.5,,"Deadpan twin comics Keith and Kenny Lucas take the stage in Brooklyn with a set that touches on drugs, race, Deion Sanders, teachers and O.J. Simpson.","{""reelgood"": ""lucas-brothers-on-drugs-2017"", ""netflix"": ""80117484""}"
Luccas Neto in: Summer Camp,2019,90.0,,,https://img.reelgood.com/content/movie/02ac16d8-77ed-4434-8eea-4cd78fdc8e8c/poster-780.jpg,Comedy,,,,Luccas and Gi are heading to a world famous gymkhana camp. Only problem: so are their bullies... A fun musical that will get you in a vacation mood.,"{""reelgood"": ""luccas-neto-in-summer-camp-2019"", ""netflix"": ""81209203""}"
Lucha: Playing the Impossible,2016,97.0,,Argentina,https://img.reelgood.com/content/movie/ab1048fc-62e5-4cb6-b7b1-d131655a4d6a/poster-780.jpg,Documentary,Sports,7,,"Known simply as ""Lucha,"" field hockey player Luciana Aymar shares her tumultuous and triumphant journey to become the best in the world.","{""reelgood"": ""lucha-playing-the-impossible-2016"", ""netflix"": ""80993684""}"
Luciano Mellera: Infantiloide,2018,90.0,13+ (PG-13),,https://img.reelgood.com/content/movie/25fc73dd-9db5-4070-a0c2-4e0f78980c8f/poster-780.jpg,Comedy,,8.8,,Argentina's Luciano Mellera emphasizes the humorous and fantastical aspects of childhood through comedic impersonations and insights on daily life.,"{""reelgood"": ""luciano-mellera-infantiloide-2018"", ""netflix"": ""80192064""}"
Lucid,2013,90.0,,America,https://img.reelgood.com/content/movie/7322d745-9b67-4469-b443-a71cb2562a32/poster-780.jpg,"Drama, Horror, Thriller, Mystery",Female Director,4.7,,"A woman with increasingly disturbing and violent dreams consults a famous sleep therapist known for his controversial treatments. Her experience plummets her into the dark, twisted depths of her subconscious, grasping for her sanity.","{""reelgood"": ""lucid-2013"", ""amazon"": ""B00TMI51LO""}"
