title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
The Armstrong Tapes,2019,44.0,,,https://img.reelgood.com/content/movie/97352dab-5814-4dee-8d62-a562a03fdfaf/poster-780.jpg,Documentary,"Racing, Space",6.8,,"Never-before-heard audio tapes recorded with Neil Armstrong during the final years of his life reveal an intimate portrait of this iconic - and famously private - man. Illustrated through previously unseen personal photographs and archival footage, this documentary special takes viewers on an emotional journey into the thoughts and experiences of the first man on the Moon.","{""reelgood"": ""the-armstrong-tapes-2019"", ""hulu"": ""Klay?cmp=10604&utm_campaign=brand&utm_source=Klay+Media&utm_medium=Affiliate&our_click_id=f7e2e3a154c84b4a94e14d5c42a4300d""}"
The Arrested Development Documentary Project,2013,75.0,,,https://img.reelgood.com/content/movie/27a2931c-6765-41e8-a4b4-d60c76881949/poster-780.jpg,"Documentary, Comedy",,6.7,,"Featuring interviews from major cast and crew members, along with 200 fans from across the country, this documentary tells the whole story of this amazing and one of a kind tv show.","{""reelgood"": ""the-arrested-development-documentary-project-2013"", ""amazon"": ""B07RY294MX""}"
The Arrival of Wang,2012,80.0,,,https://img.reelgood.com/content/movie/a1ade3b1-d607-4dc9-8efe-4054cbee0903/poster-780.jpg,"Mystery, Science-Fiction, Thriller",,5.9,,"Chinese-language interpreter Gaia is called up out of the blue by the Italian authorities with an urgent and confidential translation assignment. She is whisked away to a secret underground location and ushered into a pitch-black room where she is asked to interpret the harsh interrogation of a mysterious presence, the eponymous Mr. Wang.","{""reelgood"": ""the-arrival-of-wang-2012"", ""amazon"": ""B01NCJ42XA""}"
The Arroyo,2014,86.0,,,https://img.reelgood.com/content/movie/86b7fa46-660f-43ea-84b1-c40f682062d8/poster-780.jpg,Drama,,6.2,,"40 Miles north of America's southern border, nightfall marks the beginning of a mass migration of men and drugs the likes of which the world has never seen.","{""reelgood"": ""the-arroyo-2014"", ""amazon"": ""B00KILVJWE""}"
The Art of Loving: Story of Michalina Wislocka,2017,121.0,,,https://img.reelgood.com/content/movie/7cf7c2c7-ade0-4abf-8af1-06b7b92a4730/poster-780.jpg,"Biography, Comedy, Drama, Romance",,7.1,,"Michalina Wislocka, the most famous and recognized sexologist of communist Poland, fights for the right to publish her book, which will change the sex life of Polish people forever.","{""reelgood"": ""the-art-of-loving-2016"", ""netflix"": ""80237300""}"
The Art of the Shine,2018,,,,https://img.reelgood.com/content/movie/93f14fc4-b9e6-4467-bb52-77760aaa7b9f/poster-780.jpg,,,,,"Meet the men and women who make their living cleaning our shoes. From the brash street shiners of New York City, to the masked shoe shine boys of La Paz, travel the world for an insider's view of this overlooked profession.","{""reelgood"": ""the-art-of-the-shine-2018"", ""amazon"": ""B07C11FS11""}"
The Art of the Steal,2013,90.0,18+ (R),Canada,https://img.reelgood.com/content/movie/9f192bdf-6fe1-41cd-9206-88f919792bde/poster-780.jpg,"Comedy, Crime, Thriller","Revenge, Gang, Video Games",6.3,44%,"Crunch Calhoun, a third-rate motorcycle daredevil and part-time art thief, teams up with his snaky brother to steal one of the most valuable books in the world. But it's not just about the book for Crunch — he's keen to rewrite some chapters of his own past as well.","{""reelgood"": ""the-art-of-the-steal-2013"", ""netflix"": ""70253594""}"
The Art of Travel,2008,100.0,18+ (R),,https://img.reelgood.com/content/movie/eeb06f55-d865-4761-8a5a-909f64df4223/poster-780.jpg,"Action & Adventure, Independent, Travel, Drama, Comedy",,6.4,63%,"High school grad. Conner Layne is about to marry his first love, but when wedding plans fail, he goes solo on his honeymoon to Central America, finding adventure with a ragtag group of foreigners who attempt to cross the Darien Gap in record time.","{""reelgood"": ""the-art-of-travel-2008"", ""amazon"": ""B07MWD3QWG""}"
The Aryan Couple,2004,120.0,13+ (PG-13),United Kingdom,https://img.reelgood.com/content/movie/e5def36b-d220-4ebb-8033-3e46bd8a3d74/poster-780.jpg,Drama,"War, World War II",6.3,12%,"A WWII Drama about a German/Jewish industrialist who, in order to ensure his family's safe passage out of Germany, is forced to hand over his business to the Nazis.","{""reelgood"": ""the-aryan-couple-2004"", ""amazon"": ""B07LCV85YR""}"
The Ash Lad: In the Hall of the Mountain King,2017,100.0,,,https://img.reelgood.com/content/movie/8bdd56f1-c432-4e14-b5eb-b4d8b97e6fe3/poster-780.jpg,"Action & Adventure, Fantasy, Science-Fiction",,6.1,,"Espen “Ash Lad”, a poor farmer’s son, embarks on a dangerous quest with his brothers to save the princess from a vile troll known as the Mountain King – in order to collect a reward and save his family’s farm from ruin.","{""reelgood"": ""the-ash-lad-in-the-hall-of-the-mountain-king-2017"", ""amazon"": ""B07KT63DV5""}"
The Ashram,2018,90.0,,,https://img.reelgood.com/content/movie/c4867132-151d-4df7-8ec8-996d6102f13c/poster-780.jpg,"Fantasy, Thriller, Drama, Mystery",,5.1,,"After receiving a cryptic message, American skeptic Jamie travels to the Indian Himalayas to pick up on the trail of his disappeared girlfriend. There, he discovers a secretive community led by a guru with strange powers who may or may not be involved in her disappearance. As Jamie travels deeper down the rabbit hole, he quickly realizes he may have uncovered more than he bargained for, and that this mysterious mountain may contain the secrets of reincarnation - and a portal to another dimension.","{""reelgood"": ""the-ashram-2018"", ""amazon"": ""B07DS1Z41Z""}"
The Assailant,2009,90.0,18+ (R),,https://img.reelgood.com/content/movie/c9f8c27d-afd6-4a4f-9cad-9caa65171e73/poster-780.jpg,"Action & Adventure, Biography, Drama",,5.8,,"Based on the life of a legendary capoeira fighter from Bahia, ""Besouro"" spins a fantastic tale of a young Brazilian man of African descent in search of his mission.","{""reelgood"": ""the-assailant-2009"", ""amazon"": ""B0077TZWF0""}"
The Assassin,1967,121.0,13+ (PG-13),,https://img.reelgood.com/content/movie/d9a7ce27-7f49-403c-85b7-5982bf11f929/poster-780.jpg,"Action & Adventure, Drama",,6.6,,"Yu is a two-armed swordsman who is betrayed by a jealous rival, but initially seeks a life of simple pleasures until an accidental meeting with another patriot sets him back on the road to bloody, brutal vengeance.","{""reelgood"": ""the-assassin-1967"", ""amazon"": ""B01F7OY1YO""}"
The Assassin Next Door,2009,102.0,18+ (R),France,https://img.reelgood.com/content/movie/7708a8ea-2c30-4fbe-b065-49e3f039b9bb/poster-780.jpg,"Action & Adventure, Drama, Thriller, Mystery",Mature,5.7,,"In an old apartment building on the wrong side of the tracks, two women, unknown to each other, live across the hall on the second floor. Galia is an assassin involved against her will with the local sex-traffic mafia. All she wants is to reunite with her little daughter that she left back home in Russia. Eleanor is a grocery store cashier and a battered wife. She dreams of winning the lottery and running away from her abusive husband. Galia and Eleanor don't know each other, but as neighbors they share two things: an adjoining wall and a strong need to plan their escape. As Galia disobeys her latest contract, a woman target, and Eleanor discovers that she's pregnant, the two women decide to take action against their oppressors in a fight for survival and freedom.","{""reelgood"": ""the-assassin-next-door-2009"", ""amazon"": ""B07528546C""}"
The Assassin's Code,2018,95.0,18+ (R),America,https://img.reelgood.com/content/movie/97906b62-e675-47aa-b8fe-1e39d5e3b520/poster-780.jpg,"Thriller, Action & Adventure, Crime, Drama, Mystery",Sports,5,,"A rookie detective, son of a dead disgraced cop, works to solve his first major case while under the watchful eye of a ghost-like assassin.","{""reelgood"": ""the-assassins-code-2018"", ""amazon"": ""B07BSBS6DC""}"
The Assault,2010,90.0,18+ (R),,https://img.reelgood.com/content/movie/92584115-38b3-49e0-84ed-5558fea6fef5/poster-780.jpg,"Action & Adventure, Thriller, History, Mystery",,6.1,57%,"Saturday 24th December 1994. Four GIA terrorists hijack an Air France A300 Airbus at the Algiers airport. The Airbus, bound for Paris, has 227 passengers on board. No one knows exactly what the terrorists’ intentions are, just that they are armed and extremely determined. They demand the liberation of their “brothers in arms” and want the aircraft to take off at once. After very lengthy and intense negotiations between the French and Algerian governments, the plane is finally allowed to leave. There are three main characters at the heart of the action: a member of the GIGN, Carole Jeanton, an ambitious technocrat willing to do anything it takes to achieve personal gain from the events, and Yahia Abdallah, a determined jihadist who grew up in the slums of Algiers and was being manipulated by an obscure GIA envoy, Ali Touchent.","{""reelgood"": ""the-assault-2010"", ""amazon"": ""B01LAQQYV6""}"
The Assault,1996,85.0,13+ (PG-13),,https://img.reelgood.com/content/movie/6a88b51f-e58d-4abc-ade4-9aa7898ba329/poster-780.jpg,"Action & Adventure, Thriller, Mystery",,4,,A female cop protects a dead drug dealer's wife from mob assassins.,"{""reelgood"": ""the-assault-1996"", ""amazon"": ""B07BXKLGM2""}"
The Astral Factor,1976,96.0,7+ (PG),,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=","Science-Fiction, Thriller, Horror, Mystery",,3.6,,"Demonstrating that a little knowledge is a dangerous thing, a convicted strangler studies the paranormal and finds a way to render himself invisible. Once he escapes, he sets out to find and eliminate the five women who testified in his prosecution. A police lieutenant (Robert Foxworth) sets out to safeguard them, and bring the invisible killer to justice.","{""reelgood"": ""the-astral-factor-1976"", ""amazon"": ""B000YG107W""}"
The Astro-Zombies,1968,91.0,,America,https://img.reelgood.com/content/movie/e1f78370-f6d5-4ee2-bc1f-8c759c116f40/poster-780.jpg,"Horror, Science-Fiction, Crime","Science, Zombie, Medical",3.3,,"For devilishly mad ""astro-scientist"" Dr. DeMarco (John Carradine), a typical day involves run-ins with reanimated corpses, bloodthirsty solar-powered killer robot zombies, Chinese communist spies and vicious Mexican secret agents. But when a bloody trail of young female murder victims leads an intrepid CIA agent to his door, things get really interesting. Ted V. Mikels directs this unique B horror-thriller.","{""reelgood"": ""the-astro-zombies-1968"", ""amazon"": ""B07DCZXHJZ""}"
The Atomic Cafe,1982,86.0,7+ (PG),,https://img.reelgood.com/content/movie/d4150294-6e93-468e-ac65-c0712bdc77c9/poster-780.jpg,"Documentary, Horror, History",,7.6,96%,A disturbing collection of 1940s and 1950s United States government-issued propaganda films designed to reassure Americans that the atomic bomb was not a threat to their safety.,"{""reelgood"": ""the-atomic-cafe-1982"", ""amazon"": ""B07Y8M8Q57""}"
The Atoning,2017,89.0,18+ (R),America,https://img.reelgood.com/content/movie/21616d67-8abb-4103-8e6e-1b9f692f30dc/poster-780.jpg,"Drama, Horror, Thriller, Mystery","Supernatural, Ghost",4.1,,"Vera, Ray, and Sam, a seemingly normal family, are haunted by more than mere ghosts. The lingering horror of their past threatens their ability to function as a loving family until they become enlightened by a mystical encounter. From that moment on, they're thrust into a horror worse than anything they've ever experienced. Personal demons manifest and tear the family apart from the inside out as they come to terms with their past.","{""reelgood"": ""the-atoning-2017"", ""amazon"": ""B0747LFG7P""}"
Theatre of Fear,2014,92.0,,,https://img.reelgood.com/content/movie/e01ff507-b95c-4af6-a53d-599b661d2782/poster-780.jpg,Horror,,3.5,,The Moreau Family travel around the UK putting on an underground variety show for an adult audience. But behind the curtain there is something more sinister going on than simple entertainment.,"{""reelgood"": ""theatre-of-fear-2014"", ""amazon"": ""B00W77F22U""}"
Theatre of Life,2016,94.0,,,https://img.reelgood.com/content/movie/4413d68a-7546-4c7e-8ed8-bf2fe4d3cca7/poster-780.jpg,Documentary,,6.8,100%,"An extraordinary soup kitchen in Milan - the Refettorio Ambrosiano - run by internationally renowned chef Massimo Bottura and 40 of the world's best chefs including Ferran Adria, Rene Redzepi, Alain Ducasse, Daniel Humm and many others. All food served was made from the food waste of Expo Milano 2015. The film also tells the compelling story of several of the refugees and homeless the Refettorio served.","{""reelgood"": ""theatre-of-life-2016"", ""netflix"": ""80154884""}"
Theatre of the Deranged II,2013,91.0,,,https://img.reelgood.com/content/movie/1256348a-01bd-43b2-b005-c127e209ef4a/poster-780.jpg,"Comedy, Horror, Thriller",,5.5,,"Damien Shadows introduces you to 5 blood curdling horror films, all of which are actually enchanted and or cursed. Damien shows you how to ward off the spirits after each terrifying tale in this anthology. From demented sisters, to panty raids gone wrong, to killer mimes and bad periods, this film will take you on one wild ride!","{""reelgood"": ""theatre-of-the-deranged-ii-2013"", ""amazon"": ""B01ICXHMPW""}"
The Attendant,2004,83.0,18+ (R),,https://img.reelgood.com/content/movie/b820f0dc-c9c4-48eb-b855-91ee25bbbc16/poster-780.jpg,Horror,,5.5,,"Horror - Six innocent campers are outward bound for an idyllic adventure in the backwoods of Oregon. On the way, they stumble upon a creepy gas station attendant who harbors a grisly secret -- the kind of secret that will cost some of the teens their lives. Could the interplay of dark forces be at the root of this evil … or is it something … even &NFi;more&NFi_; horrifying? -  Robert Ambrose, Bogdan Banu, Onika Fiori","{""reelgood"": ""the-attendant-2004"", ""amazon"": ""B07G1TGH17""}"
The Attic Expeditions,2001,100.0,18+ (R),America,https://img.reelgood.com/content/movie/c681d9da-6fa1-4a63-a11e-9523b40fce2b/poster-780.jpg,"Comedy, Horror, Mystery, Thriller","Doctor, Science, Medical, Mature",5,,"Trevor Blackburn is accused of murdering his girlfriend, Faith, in a brutal ritual. He's sentenced to live in an experimental rehabilitation community and falls into a coma. When he wakes up, he meets the mysterious Dr. Elk, who tortures Trevor in an attempt to learn the whereabouts of a powerful occult book. As other patients start to disappear, Trevor begins to wonder who and where he really is.","{""reelgood"": ""the-attic-expeditions-2001"", ""amazon"": ""B07JW9W8JL""}"
The Autobiography of Miss Jane Pittman,1974,112.0,7+ (PG),America,https://img.reelgood.com/content/movie/67588293-c05b-4834-ac1c-9b39e12c9dc4/poster-780.jpg,Drama,"Based on Books, Adaptation",7.9,,"In February, 1962, as the civil rights movement reaches Bayonne, Louisiana, a New York journalist arrives to interview Jane Pittman, who has just turned 110. She tells him her story dating back to her earliest memories before slavery ended. In between the chapters of her life, the present-day struggles of Blacks in Bayonne, urged on by Jimmy, are dramatized.","{""reelgood"": ""the-autobiography-of-miss-jane-pittman-1974"", ""amazon"": ""B07D4PCY13""}"
