title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Cargo,2011,90.0,18+ (R),America,https://img.reelgood.com/content/movie/90297270-f14e-42b5-bb55-437e5301ee71/poster-780.jpg,"Drama, Thriller",Mature,5.1,67%,"A young Russian woman, smuggled into America by human traffickers, and a notorious Egyptian transporter hired to drive her from the Mexican border to New York City, form an unlikely bond that transforms them and threatens to derail the traffickers' plans.","{""reelgood"": ""cargo-2011"", ""amazon"": ""B009VB9BZY""}"
Cargo,2017,105.0,,,https://img.reelgood.com/content/movie/12cc574a-ea66-402e-9cba-910e1af69419/poster-780.jpg,"Drama, Thriller, Action & Adventure, Horror","Female Director, Apocalypse, Zombie, Medical, Futuristic, Adaptation",6.3,85%,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter.","{""reelgood"": ""cargo-2017"", ""netflix"": ""80161216""}"
CarGo,2017,95.0,7+ (PG),,https://img.reelgood.com/content/movie/10935e53-5531-4a8c-b429-b9ce1b8c09d6/poster-780.jpg,"Family, Musical, Action & Adventure, Animation",,3.3,,A young car learns the importance of family when he embarks on a mission to rescue his father who's been sent to Clunker Island to be re-purposed as junk metal.,"{""reelgood"": ""cargo-2017-1"", ""hulu"": ""dc4e7113-7b35-461b-a979-7dad83e47609""}"
Carjacked,2011,89.0,18+ (R),,https://img.reelgood.com/content/movie/eef6bb89-c863-4ce0-837e-321d8beb3e3d/poster-780.jpg,"Crime, Thriller, Action & Adventure, Mystery",,5,,A single mom and her child are carjacked by a bank robber who has no intention of letting them go.,"{""reelgood"": ""carjacked-2011"", ""amazon"": ""B07R7V6VLZ""}"
Carl,2012,90.0,,,https://img.reelgood.com/content/movie/6f9e8127-333f-41c0-9315-74a2013701e7/poster-780.jpg,"Horror, Thriller",Psychology,2.7,,A psychological horror/thriller depicting a backwoods family with a dark secret.,"{""reelgood"": ""carl-2012"", ""amazon"": ""B008XNX4CC""}"
Carlin on Campus,1984,59.0,,,https://img.reelgood.com/content/movie/7197ac82-d9a0-4cd4-a6f3-cc8386d51cc1/poster-780.jpg,"Documentary, Stand-up & Talk, Comedy",,8.1,,"George Carlin hits the boards with the former Hippie-Dippie Weatherman's take on Brooklynese pronunciations of the names of sexually transmitted disease (""hoipes""), plus a prayer for the separation of church and state, feuds between breakfast foods, and the absurdity of wearing jungle camouflage in a desert.","{""reelgood"": ""carlin-on-campus-1984"", ""amazon"": ""B002PSVGNK""}"
Carlita's Secret,2004,91.0,,,https://img.reelgood.com/content/movie/b4d25579-4b32-4f51-9f5f-b33e536b948a/poster-780.jpg,"Action & Adventure, Crime, Thriller",,2.7,,"Eva Longoria, as Carlita, is caught in the middle of a gunfight and is blamed for a murder she didn't commit.  When running from the police, she changes her name and identity until she is able to prove her innocence without getting killed in the process.","{""reelgood"": ""carlitas-secret-2004"", ""amazon"": ""B01N7QM8JG""}"
Carl Jackson's The Jesus Freak,2016,90.0,,,https://img.reelgood.com/content/movie/019f391c-b31b-4025-be01-fb648caa6593/poster-780.jpg,"Action & Adventure, Comedy",,5.9,,"Four friends and a pastor set out on a cross country trip to Las Vegas to win souls for Jesus. But when they arrive, they become tempted to sin.","{""reelgood"": ""carl-jacksons-the-jesus-freak-2016"", ""amazon"": ""B0793BTY5X""}"
Carlos Ballarta: El Amor es de Putos,2016,67.0,,,https://img.reelgood.com/content/movie/2af0b604-e800-40e0-85ed-509b09d2d06a/poster-780.jpg,Comedy,,7,,"Carlos Ballarta mocks daily life in Mexico, including public transit, the education system and the corn seller who betrays your confidence","{""reelgood"": ""carlos-ballarta-el-amor-es-de-putos-2016"", ""netflix"": ""80124725""}"
Carlos Ballarta: Furia Ñera,2018,62.0,,,https://img.reelgood.com/content/movie/77c5ce4d-0667-4c50-9b87-6f2b85afb659/poster-780.jpg,Comedy,,7.2,,Mexican comic Carlos Ballarta mocks himself and points out the absurdities of parenthood and how he uses his wife's pregnancies to avoid commitments.,"{""reelgood"": ""carlos-ballarta-furia-nera-2018"", ""netflix"": ""80192065""}"
Carlos Spills the Beans,2014,83.0,,,https://img.reelgood.com/content/movie/7beab846-5f0d-41f9-a5bb-57177d5edcfb/poster-780.jpg,"Comedy, Drama, Family",,6.5,,"Growing up in a rich ass family, getting laid, and being the boss.","{""reelgood"": ""carlos-spills-the-beans-2014"", ""amazon"": ""B00J6TRLFS""}"
Carl Panzram: The Spirit of Hatred and Vengeance,2011,80.0,,,https://img.reelgood.com/content/movie/46f7dc5d-d969-4ba1-b06d-76bf923bacf3/poster-780.jpg,"Documentary, Biography, Crime, Drama, Horror",,6.4,,"The true story of lifelong criminal and serial killer, Carl Panzram who wrote his autobiography for a jail guard in 1928. Carl Panzram was a lifelong prisoner and a hate-filled serial killer. Brutalized in and out of various U.S. state prisons during 20th century America, Panzram unleashed a rampage of revenge that resulted in over 20 murders and countless acts of violent sodomy. A single act of kindness, by prison guard Henry Lesser, sparked a friendship that eventually influenced Panzram to write his autobiography. In 1930, Panzram was hanged for killing a laundry foreman at Leavenworth prison.","{""reelgood"": ""carl-panzram-the-spirit-of-hatred-and-vengeance-2012"", ""amazon"": ""B01DM2OG3E""}"
Carmen van het Noorden,2009,85.0,,,https://img.reelgood.com/content/movie/74c31273-0770-4ab1-a004-ec2d3cb795e4/poster-780.jpg,Drama,,5.2,,"The young and insecure detective Joz, who, on the verge of getting married, is suddenly assigned a big case about a murdered prostitute. His relationship is threatened when, as part of the investigation, he meets the alluring Carmen. Unable to resist Carmen, he puts his entire future at stake. Joz sets aside all his principles and becomes someone he doesn't want to be.","{""reelgood"": ""carmen-van-het-noorden-2009"", ""amazon"": ""B07DWHS7F4""}"
Carnage for the Destroyer,2006,65.0,,,https://img.reelgood.com/content/movie/06b534b0-86bb-420d-8b1e-9e3b42fe6744/poster-780.jpg,"Comedy, Horror",,4.2,,"A group of teenagers set up the annual Halloween's Haunted House exhibit. Teen Ape finds himself a large breasted lover, but the gang accidentally wake up The Destroyer - an ancient evil god that takes out its deadly wrath on the gang.","{""reelgood"": ""carnage-for-the-destroyer-2006"", ""amazon"": ""B07VTY8FFR""}"
Carne: The Taco Maker,2013,83.0,,,https://img.reelgood.com/content/movie/3b7403b1-b4ab-4550-ad6f-ea36f73c1c87/poster-780.jpg,"Horror, History",,4,,"Customers from all over come to taste Don Taco's secret tasty meat, unaware of what they are consuming and the dark family secret behind his success.","{""reelgood"": ""carne-the-taco-maker-2013"", ""amazon"": ""B00KQFOHHG""}"
Carnies,2010,82.0,,,https://img.reelgood.com/content/movie/527e1c96-e278-431c-8ed4-f7d0883e4032/poster-780.jpg,"Thriller, Horror, Mystery",,6.7,,"Sawdust in the Blood used to be a Carny compliment...not a description of a crime scene. There are a thousand sideshows playing thousands of small towns in 1936 when the Knuckles Brothers Show rolls into yet another town, ready to delight and dazzle the town folk with amazing acts and puzzling oddities. As they set up their tents they could not know that within days several of them would be dead, ripped savagely apart by a seemingly inhuman force, their souls stolen from their limp and bloody bodies. Step up, step up, ladies and gentlemen, the show is about to begin...","{""reelgood"": ""carnies-2010"", ""amazon"": ""B07FN4943T""}"
Carnival of Blood,1972,89.0,18+ (R),,https://img.reelgood.com/content/movie/16eb10e6-68e8-4879-8aba-d185d62c31f7/poster-780.jpg,Horror,"New York, Supernatural, Serial Killer, Psychology",3.8,,"A psychopathic killer uses the carousel ride at a carnival to pick his victims, whom he then murders and dismembers.","{""reelgood"": ""carnival-of-blood-1970"", ""amazon"": ""B01N144BDP""}"
Carnival of Crime,1962,90.0,,,https://img.reelgood.com/content/movie/529638a5-9917-4b94-bd68-7194d4a893ac/poster-780.jpg,"Crime, Drama, Mystery",,3.4,,"Mike, an architect, is married to Lin, a beautiful and unfaithful woman. Returning from a trip, he finds she's disappeared. When he tries to locate her, he also learns about her many affairs, and he gets closer to Marina, his efficient assistant, who helps him solve the mystery.","{""reelgood"": ""carnival-of-crime-1962"", ""amazon"": ""B077MVDNXX""}"
Carnival of Souls,1998,90.0,18+ (R),,https://img.reelgood.com/content/movie/c084fd06-2852-4855-9935-5125d162037d/poster-780.jpg,"Drama, Horror, Mystery, Thriller",,3.2,20%,"Alex Grant is a troubled young woman, 20 years ago, she witnessed her mother get murdered by a carnival clown. She has nightmares of the clown - Louis Seagram. First a kind man then turned bad and also tried to rape Alex's mother. Alex fears for her life, worrying that Louis might come after her and her younger sister. One day Louis returns after being released from prison for murdering Alex's mother and tries to kill Alex. Alex dries the car that she and Louis are in into the river, then she begins to have hallucinations, she begins to lose her mind","{""reelgood"": ""carnival-of-souls-1998"", ""amazon"": ""B000JISNLG""}"
Carnival of Souls,1962,78.0,7+ (PG),America,https://img.reelgood.com/content/movie/bbc0634b-7fe3-467d-a012-660c96a6b9f4/poster-780.jpg,"Horror, Cult, Thriller, Mystery","Car, Supernatural, Music, Ghost, Survival, Religion",7.1,86%,"Mary Henry ends up the sole survivor of a fatal car accident through mysterious circumstances. Trying to put the incident behind her, she moves to Utah and takes a job as a church organist. But her fresh start is interrupted by visions of a fiendish man. As the visions begin to occur more frequently, Mary finds herself drawn to the deserted carnival on the outskirts of town. The strangely alluring carnival may hold the secret to her tragic past.","{""reelgood"": ""carnival-of-souls-1962"", ""amazon"": ""B001QI47MM""}"
Carnival Rock,1957,75.0,,,https://img.reelgood.com/content/movie/cbeee77b-293c-478f-a100-e8571133cd5e/poster-780.jpg,"Drama, Romance",,4.5,,An ocean-side nightclub owner (David J. Stewart) loves a singer (Susan Cabot) who only has eyes for a gambler (Brian Hutton).,"{""reelgood"": ""carnival-rock-1957"", ""amazon"": ""B074F92BBZ""}"
Carnival Story,1954,95.0,,,https://img.reelgood.com/content/movie/0f8dbc82-8ce6-4a10-84c5-3d9035062034/poster-780.jpg,"Drama, Romance",,5.7,,Story of an American carnival in Germany.,"{""reelgood"": ""carnival-story-1954"", ""amazon"": ""B006N7VH8S""}"
Carnivore,2000,80.0,,,https://img.reelgood.com/content/movie/d75b76eb-b605-4606-afd4-7fe10dceffde/poster-780.jpg,"Horror, Science-Fiction",,2.3,,"A government experiment goes totally wrong as a creature confined in a hidden lab inside and abandoned house escapes. Afterwards, some teens show up to have a little fun in the house, not knowing that the beast is loose and watching them.","{""reelgood"": ""carnivore-2000"", ""amazon"": ""B07JYXKQ31""}"
Carnivore: Werewolf of London,2017,82.0,,,https://img.reelgood.com/content/movie/55736388-aa7c-4c6c-b5ef-d2f5eecbb946/poster-780.jpg,"Horror, Thriller",,3.3,,"Whilst trying to reignite their relationship at a remote cottage, Dave and Abi are stalked by a terrifying secret.","{""reelgood"": ""carnivore-werewolf-of-london-2017"", ""amazon"": ""B0778W6WTZ""}"
Carnuntum - Metropolis in the Land of the Barbarians,2005,,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=",,,,,"According to accounts by the Roman historian Paterculus, in the year 6 A.D. a Roman army under Tiberius put up its winter camp in the Celtic Noricum. According to accounts by the Roman historian Paterculus, in the year 6 A.D. a Roman army under Tiberius put up its winter camp in the Celtic Noricum.","{""reelgood"": ""carnuntum-metropolis-in-the-land-of-the-barbarians-2005"", ""amazon"": ""B00H8V0JPA""}"
Carolina Skeletons,1991,90.0,18+ (R),,https://img.reelgood.com/content/movie/afd8b33b-e371-4b43-8ff8-695236917d9e/poster-780.jpg,"Crime, Drama, Mystery, Thriller",,6.2,,"After a long time in the army, an Afro-American soldier returns to his hometown, where, years ago, his brother was executed for the rape and murder of two white girls. The commando believes his brother to have been innocent and seeks a proof for that, but there are some people in the town who will stop at nothing to hide the secrets of their past...","{""reelgood"": ""carolina-skeletons-1991"", ""amazon"": ""B0723345SS""}"
Caroline?,1990,100.0,7+ (PG),,https://img.reelgood.com/content/movie/0f2419df-b544-4644-9028-390eecb68eac/poster-780.jpg,Drama,,7.3,67%,Hallmark Hall of Fame presents the story of a mysterious woman claiming to be the deceased daughter of a rich man tries to solve the problems of his untrusting son and supposedly physically and mentally handicaped daughter. But one question stands in her way: is she really Caroline?,"{""reelgood"": ""caroline-1990"", ""amazon"": ""B07JFPKQ12""}"
Caroline and Jackie,2013,84.0,,,https://img.reelgood.com/content/movie/77d284ed-7201-48a1-8a8e-9ddcab9d81b3/poster-780.jpg,Drama,,6.5,80%,"A woman turns her sister's belated birthday celebration into an intervention, but as events unfold, it becomes unclear which sibling needs the most help.","{""reelgood"": ""caroline-and-jackie-2013"", ""amazon"": ""B00EIBRJSI""}"
